name,value,date,cover,leiji
Taiwan,17,2020/2/12,1,18
Taiwan,17,2020/2/13,1,18
Taiwan,16,2020/2/14,2,18
Taiwan,16,2020/2/15,2,18
Taiwan,18,2020/2/16,2,20
Taiwan,20,2020/2/17,2,22
Taiwan,20,2020/2/18,2,22
Taiwan,21,2020/2/19,2,23
Taiwan,22,2020/2/20,2,24
Taiwan,24,2020/2/21,2,26
Taiwan,24,2020/2/22,2,26
Taiwan,26,2020/2/23,2,28
Taiwan,25,2020/2/24,5,30
Taiwan,26,2020/2/25,5,31
Taiwan,27,2020/2/26,5,32
Taiwan,27,2020/2/27,5,32
Taiwan,28,2020/2/28,6,34
Taiwan,30,2020/2/29,9,39
Taiwan,31,2020/3/1,9,40
Taiwan,29,2020/3/2,12,41
Taiwan,30,2020/3/3,12,42
Taiwan,30,2020/3/4,12,42
Taiwan,32,2020/3/5,12,44
Taiwan,33,2020/3/6,12,45
Taiwan,33,2020/3/7,12,45
Taiwan,32,2020/3/8,13,45
Taiwan,30,2020/3/9,15,45
Taiwan,30,2020/3/10,17,47
Taiwan,31,2020/3/11,17,48
Taiwan,29,2020/3/12,20,49
Taiwan,30,2020/3/13,20,50
Taiwan,33,2020/3/14,20,53
Taiwan,39,2020/3/15,20,59
Taiwan,47,2020/3/16,20,67
Taiwan,55,2020/3/17,22,77
Taiwan,78,2020/3/18,22,100
Taiwan,82,2020/3/19,26,108
Taiwan,109,2020/3/20,26,135
Taiwan,125,2020/3/21,28,153
Taiwan,141,2020/3/22,28,169
Taiwan,167,2020/3/23,28,195
Taiwan,186,2020/3/24,29,215
Taiwan,206,2020/3/25,29,235
Taiwan,223,2020/3/26,29,252
Taiwan,238,2020/3/27,29,267
Taiwan,253,2020/3/28,30,283
Taiwan,268,2020/3/29,30,298
Taiwan,267,2020/3/30,39,306
Taiwan,283,2020/3/31,39,322
Taiwan,290,2020/4/1,39,329
Taiwan,294,2020/4/2,45,339
Taiwan,298,2020/4/3,50,348
Taiwan,305,2020/4/4,50,355
Taiwan,313,2020/4/5,50,363
Taiwan,316,2020/4/6,57,373
Taiwan,319,2020/4/7,57,376
Taiwan,318,2020/4/8,61,379
Taiwan,313,2020/4/9,67,380
Taiwan,291,2020/4/10,91,382
Taiwan,286,2020/4/11,99,385
Taiwan,279,2020/4/12,109,388
Taiwan,284,2020/4/13,109,393
Taiwan,269,2020/4/14,124,393
Taiwan,271,2020/4/15,124,395
Taiwan,240,2020/4/16,155,395
Taiwan,229,2020/4/17,166,395
Taiwan,220,2020/4/18,178,398
Taiwan,231,2020/4/19,189,420
Taiwan,219,2020/4/20,203,422
Taiwan,208,2020/4/21,217,425
